code,description,procedure_type_id
"A6222","Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",2
"A6223","Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size more than 16 sq. in., but less than or equal to 48 sq. in., without adhesive border, each dressing",2
"A6224","Gauze, impregnated with other than water, normal saline, or hydrogel, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",2
"A6228","Gauze, impregnated, water or normal saline, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",2
"A6229","Gauze, impregnated, water or normal saline, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",2
"A6230","Gauze, impregnated, water or normal saline, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",2
"A6231","Gauze, impregnated, hydrogel, for direct wound contact, sterile, pad size 16 sq. in. or less, each dressing",2
"A6232","Gauze, impregnated, hydrogel, for direct wound contact, sterile, pad size greater than 16 sq. in., but less than or equal to 48 sq. in., each dressing",2
"A6233","Gauze, impregnated, hydrogel, for direct wound contact, sterile, pad size more than 48 sq. in., each dressing",2
"A6234","Hydrocolloid dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",2
"A6235","Hydrocolloid dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",2
"A6236","Hydrocolloid dressing, wound cover, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",2
"A6237","Hydrocolloid dressing, wound cover, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",2
"A6238","Hydrocolloid dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",2
"A6239","Hydrocolloid dressing, wound cover, sterile, pad size more than 48 sq. in., with any size adhesive border, each dressing",2
"A6240","Hydrocolloid dressing, wound filler, paste, sterile, per ounce",2
"A6241","Hydrocolloid dressing, wound filler, dry form, sterile, per gram",2
"A6242","Hydrogel dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",2
"A6243","Hydrogel dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",2
"A6244","Hydrogel dressing, wound cover, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",2
"A6245","Hydrogel dressing, wound cover, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",2
"A6246","Hydrogel dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",2
"A6247","Hydrogel dressing, wound cover, sterile, pad size more than 48 sq. in., with any size adhesive border, each dressing",2
"A6248","Hydrogel dressing, wound filler, gel, per fluid ounce",2
"A6250","Skin sealants, protectants, moisturizers, ointments, any type, any size",2
"A6251","Specialty absorptive dressing, wound cover, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",2
"A6252","Specialty absorptive dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., without adhesive border, each dressing",2
"A6253","Specialty absorptive dressing, wound cover, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",2
"A6254","Specialty absorptive dressing, wound cover, sterile, pad size 16 sq. in. or less, with any size adhesive border, each dressing",2
"A6255","Specialty absorptive dressing, wound cover, sterile, pad size more than 16 sq. in. but less than or equal to 48 sq. in., with any size adhesive border, each dressing",2
"A6256","Specialty absorptive dressing, wound cover, sterile, pad size more than 48 sq. in., with any size adhesive border, each dressing",2
"A6257","Transparent film, sterile, 16 sq. in. or less, each dressing",2
"A6258","Transparent film, sterile, more than 16 sq. in. but less than or equal to 48 sq. in., each dressing",2
"A6259","Transparent film, sterile, more than 48 sq. in., each dressing",2
"A6260","Wound cleansers, any type, any size",2
"A6261","Wound filler, gel/paste, per fluid ounce, not otherwise specified",2
"A6262","Wound filler, dry form, per gram, not otherwise specified",2
"A6266","Gauze, impregnated, other than water, normal saline, or zinc paste, sterile, any width, per linear yard",2
"A6402","Gauze, non-impregnated, sterile, pad size 16 sq. in. or less, without adhesive border, each dressing",2
"A6403","Gauze, non-impregnated, sterile, pad size more than 16 sq. in. less than or equal to 48 sq. in., without adhesive border, each dressing",2
"A6404","Gauze, non-impregnated, sterile, pad size more than 48 sq. in., without adhesive border, each dressing",2
"A6407","Packing strips, non-impregnated, sterile, up to 2 inches in width, per linear yard",2
"A6410","Eye pad, sterile, each",2
"A6411","Eye pad, non-sterile, each",2
"A6412","Eye patch, occlusive, each",2
"A6413","Adhesive bandage, first-aid type, any size, each",2
"A6441","Padding bandage, non-elastic, non-woven/non-knitted, width greater than or equal to three inches and less than five inches, per yard",2
"A6442","Conforming bandage, non-elastic, knitted/woven, non-sterile, width less than three inches, per yard",2
"A6443","Conforming bandage, non-elastic, knitted/woven, non-sterile, width greater than or equal to three inches and less than five inches, per yard",2
"A6444","Conforming bandage, non-elastic, knitted/woven, non-sterile, width greater than or equal to 5 inches, per yard",2
"A6445","Conforming bandage, non-elastic, knitted/woven, sterile, width less than three inches, per yard",2
"A6446","Conforming bandage, non-elastic, knitted/woven, sterile, width greater than or equal to three inches and less than five inches, per yard",2
"A6447","Conforming bandage, non-elastic, knitted/woven, sterile, width greater than or equal to five inches, per yard",2
"A6448","Light compression bandage, elastic, knitted/woven, width less than three inches, per yard",2
"A6449","Light compression bandage, elastic, knitted/woven, width greater than or equal to three inches and less than five inches, per yard",2
"A6450","Light compression bandage, elastic, knitted/woven, width greater than or equal to five inches, per yard",2
"A6451","Moderate compression bandage, elastic, knitted/woven, load resistance of 1.25 to 1.34 foot pounds at 50% maximum stretch, width greater than or equal to three inches and less than five inches, per yard",2
"A6452","High compression bandage, elastic, knitted/woven, load resistance greater than or equal to 1.35 foot pounds at 50% maximum stretch, width greater than or equal to three inches and less than five inches, per yard",2
"A6453","Self-adherent bandage, elastic, non-knitted/non-woven, width less than three inches, per yard",2
"A6454","Self-adherent bandage, elastic, non-knitted/non-woven, width greater than or equal to three inches and less than five inches, per yard",2
"A6455","Self-adherent bandage, elastic, non-knitted/non-woven, width greater than or equal to five inches, per yard",2
"A6456","Zinc paste impregnated bandage, non-elastic, knitted/woven, width greater than or equal to three inches and less than five inches, per yard",2
"A6457","Tubular dressing with or without elastic, any width, per linear yard",2
"A6501","Compression burn garment, bodysuit (head to foot), custom fabricated",2
"A6502","Compression burn garment, chin strap, custom fabricated",2
"A6503","Compression burn garment, facial hood, custom fabricated",2
"A6504","Compression burn garment, glove to wrist, custom fabricated",2
"A6505","Compression burn garment, glove to elbow, custom fabricated",2
"A6506","Compression burn garment, glove to axilla, custom fabricated",2
"A6507","Compression burn garment, foot to knee length, custom fabricated",2
"A6508","Compression burn garment, foot to thigh length, custom fabricated",2
"A6509","Compression burn garment, upper trunk to waist including arm openings (vest), custom fabricated",2
"A6510","Compression burn garment, trunk, including arms down to leg openings (leotard), custom fabricated",2
"A6511","Compression burn garment, lower trunk including leg openings (panty), custom fabricated",2
"A6512","Compression burn garment, not otherwise classified",2
"A6513","Compression burn mask, face and/or neck, plastic or equal, custom fabricated",2
"A6530","Gradient compression stocking, below knee, 18-30 mm Hg, each",2
"A6531","Gradient compression stocking, below knee, 30-40 mm Hg, each",2
"A6532","Gradient compression stocking, below knee, 40-50 mm Hg, each",2
"A6533","Gradient compression stocking, thigh length, 18-30 mm Hg, each",2
"A6534","Gradient compression stocking, thigh length, 30-40 mm Hg, each",2
"A6535","Gradient compression stocking, thigh length, 40-50 mm Hg, each",2
"A6536","Gradient compression stocking, full length/chap style, 18-30 mm Hg, each",2
"A6537","Gradient compression stocking, full length/chap style, 30-40 mm Hg, each",2
"A6538","Gradient compression stocking, full length/chap style, 40-50 mm Hg, each",2
"A6539","Gradient compression stocking, waist length, 18-30 mm Hg, each",2
"A6540","Gradient compression stocking, waist length, 30-40 mm Hg, each",2
"A6541","Gradient compression stocking, waist length, 40-50 mm Hg, each",2
"A6544","Gradient compression stocking, garter belt",2
"A6545","Gradient compression wrap, non-elastic, below knee, 30-50 mm hg, each",2
"A6549","Gradient compression stocking/sleeve, not otherwise specified",2
"A6550","Wound care set, for negative pressure wound therapy electrical pump, includes all supplies and accessories",2
"A7000","Canister, disposable, used with suction pump, each",2
"A7001","Canister, non-disposable, used with suction pump, each",2
"A7002","Tubing, used with suction pump, each",2
"A7003","Administration set, with small volume nonfiltered pneumatic nebulizer, disposable",2
"A7004","Small volume nonfiltered pneumatic nebulizer, disposable",2
"A7005","Administration set, with small volume nonfiltered pneumatic nebulizer, non-disposable",2
"A7006","Administration set, with small volume filtered pneumatic nebulizer",2
"A7007","Large volume nebulizer, disposable, unfilled, used with aerosol compressor",2
"A7008","Large volume nebulizer, disposable, prefilled, used with aerosol compressor",2
"A7009","Reservoir bottle, non-disposable, used with large volume ultrasonic nebulizer",2
"A7010","Corrugated tubing, disposable, used with large volume nebulizer, 100 feet",2
"A7012","Water collection device, used with large volume nebulizer",2
"A7013","Filter, disposable, used with aerosol compressor or ultrasonic generator",2
"A7014","Filter, nondisposable, used with aerosol compressor or ultrasonic generator",2
"A7015","Aerosol mask, used with DME nebulizer",2
"A7016","Dome and mouthpiece, used with small volume ultrasonic nebulizer",2
"A7017","Nebulizer, durable, glass or autoclavable plastic, bottle type, not used with oxygen",2
"A7018","Water, distilled, used with large volume nebulizer, 1000 ml",2
"A7020","Interface for cough stimulating device, includes all components, replacement only",2
"A7025","High frequency chest wall oscillation system vest, replacement for use with patient owned equipment, each",2
"A7026","High frequency chest wall oscillation system hose, replacement for use with patient owned equipment, each",2
