code,description,procedure_type_id
"040000200019","Doxycycline (Monohydrate) Reconstituted Suspension",
"04000020001905","Doxycycline Monohydrate For Susp 25 MG/5ML",21
"0400002010","Doxycycline Hyclate",
"040000201001","Doxycycline Hyclate Capsule",
"04000020100105","Doxycycline Hyclate Cap 50 MG",21
"04000020100110","Doxycycline Hyclate Cap 100 MG",21
"040000201003","Doxycycline Hyclate Tablet",
"04000020100302","Doxycycline Hyclate Tab 20 MG",21
"04000020100305","Doxycycline Hyclate Tab 50 MG",21
"04000020100307","Doxycycline Hyclate Tab 75 MG",21
"04000020100310","Doxycycline Hyclate Tab 100 MG",21
"04000020100315","Doxycycline Hyclate Tab 150 MG",21
"040000201006","Doxycycline Hyclate Tablet Delayed Release",
"04000020100610","Doxycycline Hyclate Tab Delayed Release 50 MG",21
"04000020100620","Doxycycline Hyclate Tab Delayed Release 75 MG",21
"04000020100630","Doxycycline Hyclate Tab Delayed Release 100 MG",21
"04000020100635","Doxycycline Hyclate Tab Delayed Release 120 MG",21
"04000020100640","Doxycycline Hyclate Tab Delayed Release 150 MG",21
"04000020100650","Doxycycline Hyclate Tab Delayed Release 200 MG",21
"040000201021","Doxycycline Hyclate Reconstituted Solution",
"04000020102105","Doxycycline Hyclate For Inj 100 MG",21
"040000201029","Doxycycline Hyclate Powder",
"04000020102900","Doxycycline Hyclate Powder",21
"0400002020","Doxycycline Calcium",
"040000202012","Doxycycline Calcium Syrup",
"04000020201205","Doxycycline Calcium Syrup 50 MG/5ML",21
"0400002055","Doxycycline Hyclate w/ Cleanser",
"040000205564","Doxycycline Hyclate w/ Cleanser Kit",
"04000020556410","*Doxycycline Hyclate Cap 1 x 50 MG w/ Cleanser Kit*",21
"04000020556420","*Doxycycline Hyclate Cap 1 x 100 MG w/ Cleanser Kit*",21
"04000020556440","*Doxycycline Hyclate Cap 2 x 100 MG w/ Cleanser Kit*",21
"0400002060","Doxycycline Hyclate w/ Eyelid Cleansers",
"040000206064","Doxycycline Hyclate w/ Eyelid Cleansers Kit",
"04000020606420","*Doxycycline Hyclate Tab 20 MG w/ Eyelid Cleansers Kit*",21
"0400002065","Doxycycline Hyclate w/ Eyelid Cleanser & Spray",
"040000206564","Doxycycline Hyclate w/ Eyelid Cleanser & Spray Kit",
"04000020656430","*Doxycycline Hyclate Cap 50 MG & Eyelid Cleans & Spray Kit**",21
"0400002075","Doxycycline Monohydrate w/ Omega 3-Vit E",
"040000207564","Doxycycline Monohydrate w/ Omega 3-Vit E Kit",
"04000020756420","*Doxycycline Monohyd Cap 75 MG w/ Omega 3-Vit E Cap Kit*",21
"04000040","Minocycline",
"0400004010","Minocycline HCl",
"040000401001","Minocycline HCl Capsule",
"04000040100105","Minocycline HCl Cap 50 MG",21
"04000040100107","Minocycline HCl Cap 75 MG",21
"04000040100110","Minocycline HCl Cap 100 MG",21
"040000401003","Minocycline HCl Tablet",
"04000040100305","Minocycline HCl Tab 50 MG",21
"04000040100307","Minocycline HCl Tab 75 MG",21
"04000040100310","Minocycline HCl Tab 100 MG",21
"040000401021","Minocycline HCl Reconstituted Solution",
"04000040102105","Minocycline HCl IV For Soln 100 MG",21
"040000401029","Minocycline HCl Powder",
"04000040102900","Minocycline HCl Powder",21
"040000401070","Minocycline HCl Capsule Extended Release 24 Hour",
"04000040107010","Minocycline HCl Cap ER 24HR 45 MG (Base Equivalent)",21
"04000040107030","Minocycline HCl Cap ER 24HR 90 MG (Base Equivalent)",21
"04000040107050","Minocycline HCl Cap ER 24HR 135 MG (Base Equivalent)",21
"040000401075","Minocycline HCl Tablet Extended Release 24 Hour",
"04000040107520","Minocycline HCl Tab ER 24HR 45 MG",21
"04000040107522","Minocycline HCl Tab ER 24HR 55 MG",21
"04000040107525","Minocycline HCl Tab ER 24HR 65 MG",21
"04000040107528","Minocycline HCl Tab ER 24HR 80 MG",21
"04000040107530","Minocycline HCl Tab ER 24HR 90 MG",21
"04000040107533","Minocycline HCl Tab ER 24HR 105 MG",21
"04000040107535","Minocycline HCl Tab ER 24HR 115 MG",21
"04000040107540","Minocycline HCl Tab ER 24HR 135 MG",21
"0400004050","Minocycline HCl w/ Acne Care Products",
"040000405064","Minocycline HCl w/ Acne Care Products Kit",
"04000040506430","*Minocycline HCl Cap 50 MG w/ Acne Care Products Kit*",21
"04000040506440","*Minocycline HCl Cap 100 MG w/ Acne Care Products Kit*",21
"04000050","Oxytetracycline",
"0400005010","Oxytetracycline HCl",
"040000501029","Oxytetracycline HCl Powder",
"04000050102900","Oxytetracycline HCl Powder",21
"04000060","Tetracycline",
"0400006010","Tetracycline HCl",
"040000601001","Tetracycline HCl Capsule",
"04000060100105","Tetracycline HCl Cap 250 MG",21
"04000060100110","Tetracycline HCl Cap 500 MG",21
"0499","*Tetracycline Combinations**",
"049900","*Tetracycline Combinations***",
"04990002","Tetracycline Combination - Two Ingredient",
"0499000203","Doxycycline Monohydrate-Benzoyl Peroxide",
"0499000203B1","Doxycycline Monohydrate-Benzoyl Peroxide Therapy Pack",
"0499000203B120","Doxycycline Tab 100 MG (30) & Benzoyl Peroxide Liqd 4.4% Pak",21
"0499000203B130","Doxycycline Tab 100 MG (60) & Benzoyl Peroxide Liqd 4.4% Pak",21
"0499000206","Doxycycline Monohydrate-Multiple Vtiamins w/ Minerals",
"049900020664","Doxycycline Monohydrate-Multiple Vtiamins w/ Minerals Kit",
"04990002066420","*Doxycycline Monohyd Tab 100 MG &Multivit/Minerals Tab Kit**",21
"04990003","Tetracycline Combination - Three Ingredient",
"0499000315","Doxycycline w/ Suncreen & Salicylic Acid",
"049900031564","Doxycycline w/ Suncreen & Salicylic Acid Kit",
"04990003156430","*Doxycycline Tab 100 MG & Suncreen & Sal Acid Wash 2% Kit**",21
"05","*FLUOROQUINOLONES*",
"0500","*Fluoroquinolones**",
"050000","*Fluoroquinolones***",
"05000020","Ciprofloxacin",
"0500002000","Ciprofloxacin",
"050000200019","Ciprofloxacin Reconstituted Suspension",
"05000020001920","Ciprofloxacin For Oral Susp 250 MG/5ML (5%) (5 GM/100ML)",21
"05000020001930","Ciprofloxacin For Oral Susp 500 MG/5ML (10%) (10 GM/100ML)",21
"050000200020","Ciprofloxacin Solution",
"05000020002024","Ciprofloxacin IV Soln 200 MG/20ML (1%)",21
"05000020002026","Ciprofloxacin IV Soln 400 MG/40ML (1%)",21
"0500002005","Ciprofloxacin-Ciprofloxacin HCl",
"050000200575","Ciprofloxacin-Ciprofloxacin HCl Tablet Extended Release 24HR",
"05000020057520","Ciprofloxacin-Ciprofloxacin HCl Tab ER 24HR 500 MG (Base Eq)",21
"05000020057540","Ciprofloxacin-Ciprofloxacin HCl Tab ER 24HR 1000 MG(Base Eq)",21
"0500002010","Ciprofloxacin HCl",
"050000201003","Ciprofloxacin HCl Tablet",
"05000020100305","Ciprofloxacin HCl Tab 100 MG (Base Equiv)",21
"05000020100310","Ciprofloxacin HCl Tab 250 MG (Base Equiv)",21
"05000020100315","Ciprofloxacin HCl Tab 500 MG (Base Equiv)",21
"05000020100320","Ciprofloxacin HCl Tab 750 MG (Base Equiv)",21
"0500002011","Ciprofloxacin in D5W",
"050000201120","Ciprofloxacin in D5W Solution",
"05000020112024","Ciprofloxacin 200 MG/100ML in D5W",21
"05000020112028","Ciprofloxacin 400 MG/200ML in D5W",21
"05000025","Delafloxacin",
"0500002510","Delafloxacin Meglumine",
"050000251003","Delafloxacin Meglumine Tablet",
"05000025100320","Delafloxacin Meglumine Tab 450 MG (Base Equiv)",21
"050000251021","Delafloxacin Meglumine Reconstituted Solution",
"05000025102120","Delafloxacin Meglumine For IV Soln 300 MG (Base Equiv)",21
"05000034","Levofloxacin",
"0500003400","Levofloxacin",
"050000340003","Levofloxacin Tablet",
"05000034000320","Levofloxacin Tab 250 MG",21
"05000034000330","Levofloxacin Tab 500 MG",21
"05000034000340","Levofloxacin Tab 750 MG",21
"050000340020","Levofloxacin Solution",
"05000034002020","Levofloxacin IV Soln 25 MG/ML",21
"05000034002050","Levofloxacin Oral Soln 25 MG/ML",21
"0500003411","Levofloxacin in D5W",
"050000341120","Levofloxacin in D5W Solution",
"05000034112024","Levofloxacin in D5W IV Soln 250 MG/50ML",21
"05000034112028","Levofloxacin in D5W IV Soln 500 MG/100ML",21
"05000034112032","Levofloxacin in D5W IV Soln 750 MG/150ML",21
"05000037","Moxifloxacin",
"0500003710","Moxifloxacin HCl",
"050000371003","Moxifloxacin HCl Tablet",
"05000037100320","Moxifloxacin HCl Tab 400 MG (Base Equiv)",21
"050000371020","Moxifloxacin HCl Solution",
"05000037102020","Moxifloxacin HCl IV Solution 400 MG/250ML (Base Equiv)",21
"0500003712","Moxifloxacin HCl in Sodium Chloride",
"050000371220","Moxifloxacin HCl in Sodium Chloride Solution",
"05000037122020","Moxifloxacin HCl 400 MG/250ML in Sodium Chloride 0.8% Inj",21
"05000040","Norfloxacin",
"0500004000","Norfloxacin",
"050000400003","Norfloxacin Tablet",
"05000040000320","Norfloxacin Tab 400 MG",21
"05000050","Ofloxacin",
"0500005000","Ofloxacin",
"050000500003","Ofloxacin Tablet",
"05000050000330","Ofloxacin Tab 300 MG",21
"05000050000340","Ofloxacin Tab 400 MG",21
"05000083","Gemifloxacin",
"0500008310","Gemifloxacin Mesylate",
"050000831003","Gemifloxacin Mesylate Tablet",
"05000083100320","Gemifloxacin Mesylate Tab 320 MG (Base Equiv)",21
"07","*AMINOGLYCOSIDES*",
"0700","*Aminoglycosides**",
"070000","*Aminoglycosides***",
"07000010","Amikacin",
"0700001010","Amikacin Sulfate",
"070000101020","Amikacin Sulfate Solution",
"07000010102011","Amikacin Sulfate Inj 500 MG/2ML (250 MG/ML)",21
"07000010102013","Amikacin Sulfate Inj 1 GM/4ML (250 MG/ML)",21
"070000101029","Amikacin Sulfate Powder",
"07000010102900","Amikacin Sulfate Powder",21
"07000020","Gentamicin",
"0700002010","Gentamicin Sulfate",
"070000201020","Gentamicin Sulfate Solution",
"07000020102035","Gentamicin Sulfate Inj 10 MG/ML",21
"07000020102037","Gentamicin Sulfate IV Soln 10 MG/ML",21
"07000020102045","Gentamicin Sulfate Inj 40 MG/ML",21
"0700002011","Gentamicin in Saline",
"070000201120","Gentamicin in Saline Solution",
"07000020112008","Gentamicin in Saline Inj 0.8 MG/ML",21
"07000020112009","Gentamicin in Saline Inj 0.9 MG/ML",21
"07000020112015","Gentamicin in Saline Inj 1 MG/ML",21
"07000020112025","Gentamicin in Saline Inj 1.2 MG/ML",21
"07000020112035","Gentamicin in Saline Inj 1.4 MG/ML",21
"07000020112045","Gentamicin in Saline Inj 1.6 MG/ML",21
"07000020112065","Gentamicin in Saline Inj 2 MG/ML",21
"07000040","Neomycin",
"0700004010","Neomycin Sulfate",
"070000401003","Neomycin Sulfate Tablet",
"07000040100305","Neomycin Sulfate Tab 500 MG",21
"07000054","Plazomicin",
"0700005410","Plazomicin Sulfate",
"070000541020","Plazomicin Sulfate Solution",
"07000054102030","Plazomicin Sulfate IV Soln 500 MG/10ML (50 MG/ML) (Base Eq)",21
"07000055","Paromomycin",
"0700005510","Paromomycin Sulfate",
"070000551001","Paromomycin Sulfate Capsule",
"07000055100110","Paromomycin Sulfate Cap 250 MG",21
"07000060","Streptomycin",
"0700006010","Streptomycin Sulfate",
"070000601021","Streptomycin Sulfate Reconstituted Solution",
"07000060102105","Streptomycin Sulfate For Inj 1 GM",21
"070000601029","Streptomycin Sulfate Powder",
"07000060102900","Streptomycin Sulfate Powder",21
"07000070","Tobramycin",
"0700007000","Tobramycin",
"070000700001","Tobramycin Capsule",
"07000070000120","Tobramycin Inhal Cap 28 MG",21
"070000700025","Tobramycin Nebulizing Solution",
"07000070002520","Tobramycin Nebu Soln 300 MG/5ML",21
"07000070002530","Tobramycin Nebu Soln 300 MG/4ML",21
"0700007010","Tobramycin Sulfate",
"070000701020","Tobramycin Sulfate Solution",
"07000070102020","Tobramycin Sulfate Inj 10 MG/ML (Base Equivalent)",21
"07000070102034","Tobramycin Sulfate Inj 80 MG/2ML (40 MG/ML) (Base Equiv)",21
"07000070102038","Tobramycin Sulfate Inj 1.2 GM/30ML (40 MG/ML) (Base Equiv)",21
"07000070102039","Tobramycin Sulfate Inj 2 GM/50ML (40 MG/ML) (Base Equiv)",21
"070000701021","Tobramycin Sulfate Reconstituted Solution",
"07000070102105","Tobramycin Sulfate For Inj 1.2 GM",21
"070000701029","Tobramycin Sulfate Powder",
"07000070102900","Tobramycin Sulfate Powder",21
"08","*SULFONAMIDES*",
"0800","*Sulfonamides**",
"080000","*Sulfonamides***",
"08000020","Sulfadiazine",
"0800002000","Sulfadiazine",
"080000200003","Sulfadiazine Tablet",
"08000020000305","Sulfadiazine Tab 500 MG",21
"080000200029","Sulfadiazine Powder",
"08000020002900","Sulfadiazine Powder",21
"0800002010","Sulfadiazine Sodium",
"080000201029","Sulfadiazine Sodium Powder",
"08000020102900","Sulfadiazine Sodium Powder",21
"08000040","Sulfamethoxazole",
"0800004000","Sulfamethoxazole",
"080000400029","Sulfamethoxazole Powder",
"08000040002900","Sulfamethoxazole Powder",21
"08000050","Sulfapyridine",
"0800005000","Sulfapyridine",
"080000500029","Sulfapyridine Powder",
"08000050002900","Sulfapyridine Powder",21
"08000070","Sulfisoxazole",
"0800007000","Sulfisoxazole",
"080000700038","Sulfisoxazole Crystals",
"08000070003800","Sulfisoxazole Crystals",21
"08000085","Sulfathiazole",
"0800008500","Sulfathiazole",
"080000850029","Sulfathiazole Powder",
"08000085002900","Sulfathiazole Powder",21
"09","*ANTIMYCOBACTERIAL AGENTS*",
"0900","*Antimycobacterial Agents**",
"090000","*Antimycobacterial Agents***",
"09000010","Aminosalicylic Acid",
"0900001000","Aminosalicylic Acid",
"090000100029","Aminosalicylic Acid Powder",
"09000010002900","Aminosalicylic Acid Powder",21
"090000100030","Aminosalicylic Acid Packet",
"09000010003020","Aminosalicylic Acid ER Granules Packet 4 GM",21
"09000015","Bedaquiline",
"0900001510","Bedaquiline Fumarate",
"090000151003","Bedaquiline Fumarate Tablet",
"09000015100320","Bedaquiline Fumarate Tab 100 MG (Base Equiv)",21
"09000020","Capreomycin",
"0900002010","Capreomycin Sulfate",
"090000201021","Capreomycin Sulfate Reconstituted Solution",
"09000020102105","Capreomycin Sulfate For Inj 1 GM",21
"09000030","Cycloserine",
"0900003000","Cycloserine",
"090000300001","Cycloserine Capsule",
"09000030000105","Cycloserine Cap 250 MG",21
"09000040","Ethambutol",
"0900004010","Ethambutol HCl",
"090000401003","Ethambutol HCl Tablet",
"09000040100305","Ethambutol HCl Tab 100 MG",21
"09000040100310","Ethambutol HCl Tab 400 MG",21
"090000401029","Ethambutol HCl Powder",
"09000040102900","Ethambutol HCl Powder",21
"09000050","Ethionamide",
"0900005000","Ethionamide",
"090000500003","Ethionamide Tablet",
"09000050000310","Ethionamide Tab 250 MG",21
"09000060","Isoniazid",
"0900006000","Isoniazid",
"090000600003","Isoniazid Tablet",
"09000060000305","Isoniazid Tab 100 MG",21
"09000060000310","Isoniazid Tab 300 MG",21
"090000600012","Isoniazid Syrup",
"09000060001210","Isoniazid Syrup 50 MG/5ML",21
"090000600020","Isoniazid Solution",
"09000060002005","Isoniazid Inj 100 MG/ML",21
"090000600029","Isoniazid Powder",
"09000060002900","Isoniazid Powder",21
"09000070","Pyrazinamide",
"0900007000","Pyrazinamide",
"090000700003","Pyrazinamide Tablet",
"09000070000310","Pyrazinamide Tab 500 MG",21
"09000075","Rifabutin",
"0900007500","Rifabutin",
"090000750001","Rifabutin Capsule",
"09000075000120","Rifabutin Cap 150 MG",21
"09000080","Rifampin",
"0900008000","Rifampin",
"090000800001","Rifampin Capsule",
"09000080000105","Rifampin Cap 150 MG",21
"09000080000110","Rifampin Cap 300 MG",21
"090000800018","Rifampin Suspension",
"09000080001815","*Rifampin Susp 25 MG/ML (Compound Kit)**",21
"090000800021","Rifampin Reconstituted Solution",
"09000080002120","Rifampin For Inj 600 MG",21
"090000800029","Rifampin Powder",
"09000080002900","Rifampin Powder",21
"09000085","Rifapentine",
"0900008500","Rifapentine",
"090000850003","Rifapentine Tablet",
"09000085000320","Rifapentine Tab 150 MG",21
"0999","*Anti TB Combinations**",
"099900","*Anti TB Combinations***",
"09990002","Anti TB Combination - Two Ingredient",
"0999000210","Isoniazid & Rifampin",
"099900021001","Isoniazid & Rifampin Capsule",
"09990002100110","Isoniazid & Rifampin Cap 150-300 MG",21
"09990003","Anti TB Combination - Three Ingredient",
"0999000320","Isoniazid-Rifampin w/ Pyrazinamide",
"099900032003","Isoniazid-Rifampin w/ Pyrazinamide Tablet",
"09990003200310","Isoniazid-Rifampin w/ Pyrazinamide Tab 50-120-300 MG",21
"11","*ANTIFUNGALS*",
"1100","*Antifungals**",
"110000","*Antifungals***",
"11000010","Amphotericin B",
"1100001000","Amphotericin B",
"110000100021","Amphotericin B Reconstituted Solution",
"11000010002105","Amphotericin B For Inj 50 MG",21
"1100001010","Amphotericin B Cholesteryl Sulfate Complex",
"110000101019","Amphotericin B Cholest Sulf Cmplx Reconstituted Suspension",
"11000010101910","Amphotericin B Cholesteryl Sulfate Complex For Inj 50 MG",21
"11000010101920","Amphotericin B Cholesteryl Sulfate Complex For Inj 100 MG",21
"1100001030","Amphotericin B Lipid",
"110000103018","Amphotericin B Lipid Suspension",
"11000010301820","Amphotericin B Lipid Inj Susp (For IV Infusion) 5 MG/ML",21
"1100001040","Amphotericin B Liposome",
"110000104019","Amphotericin B Liposome Reconstituted Suspension",
"11000010401920","Amphotericin B Liposome IV For Susp 50 MG",21
"11000020","Flucytosine",
"1100002000","Flucytosine",
"110000200001","Flucytosine Capsule",
"11000020000105","Flucytosine Cap 250 MG",21
"11000020000110","Flucytosine Cap 500 MG",21
"11000030","Griseofulvin",
"1100003010","Griseofulvin Microsize",
"110000301003","Griseofulvin Microsize Tablet",
"11000030100315","Griseofulvin Microsize Tab 500 MG",21
"110000301018","Griseofulvin Microsize Suspension",
"11000030101805","Griseofulvin Microsize Susp 125 MG/5ML",21
"1100003020","Griseofulvin Ultramicrosize",
"110000302003","Griseofulvin Ultramicrosize Tablet",
"11000030200305","Griseofulvin Ultramicrosize Tab 125 MG",21
"11000030200315","Griseofulvin Ultramicrosize Tab 250 MG",21
"11000060","Nystatin",
"1100006000","Nystatin",
"110000600001","Nystatin Capsule",
"11000060000110","Nystatin Cap 500000 Unit",21
"11000060000140","Nystatin Cap 1000000 Unit",21
"110000600003","Nystatin Tablet",
"11000060000305","Nystatin Tab 500000 Unit",21
"110000600029","Nystatin Powder",
"11000060002900","*Nystatin Oral Powder*",21
"11000080","Terbinafine",
"1100008010","Terbinafine HCl",
"110000801003","Terbinafine HCl Tablet",
"11000080100310","Terbinafine HCl Tab 250 MG",21
"110000801030","Terbinafine HCl Packet",
"11000080103020","Terbinafine HCl Oral Granules Packet 125 MG",21
"11000080103030","Terbinafine HCl Oral Granules Packet 187.5 MG",21
"1140","*Imidazole-Related Antifungals**",
"114040","*Imidazoles***",
"11404040","Ketoconazole",
"1140404000","Ketoconazole",
"114040400003","Ketoconazole Tablet",
"11404040000310","Ketoconazole Tab 200 MG",21
"11404050","Miconazole",
"1140405000","Miconazole",
"114040500029","Miconazole Powder",
"11404050002900","Miconazole Powder",21
"114070","*Triazoles***",
"11407015","Fluconazole",
"1140701500","Fluconazole",
"114070150003","Fluconazole Tablet",
"11407015000310","Fluconazole Tab 50 MG",21
"11407015000320","Fluconazole Tab 100 MG",21
"11407015000325","Fluconazole Tab 150 MG",21
"11407015000330","Fluconazole Tab 200 MG",21
"114070150019","Fluconazole Reconstituted Suspension",
"11407015001910","Fluconazole For Susp 10 MG/ML",21
"11407015001940","Fluconazole For Susp 40 MG/ML",21
"1140701501","Fluconazole in NaCl",
"114070150120","Fluconazole in NaCl Solution",
"11407015012005","Fluconazole in NaCl 0.9% Inj 100 MG/50ML",21
"11407015012010","Fluconazole in NaCl 0.9% Inj 200 MG/100ML",21
